Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total
859,Impidimp,https://bulbapedia.bulbagarden.net/wiki/Impidimp,45,45,30,50,55,40,265
860,Morgrem,https://bulbapedia.bulbagarden.net/wiki/Morgrem,65,60,45,70,75,55,370
861,Grimmsnarl,https://bulbapedia.bulbagarden.net/wiki/Grimmsnarl,95,120,65,60,95,75,510
862,Obstagoon,https://bulbapedia.bulbagarden.net/wiki/Obstagoon,93,90,101,95,60,81,520
863,Perrserker,https://bulbapedia.bulbagarden.net/wiki/Perrserker,70,110,100,50,50,60,440
864,Cursola,https://bulbapedia.bulbagarden.net/wiki/Cursola,60,95,50,30,145,130,510
865,Sirfetch'd,https://bulbapedia.bulbagarden.net/wiki/Sirfetch'd,62,135,95,65,68,82,507
866,Mr. Rime,https://bulbapedia.bulbagarden.net/wiki/Mr._Rime,80,85,75,70,110,100,520
867,Runerigus,https://bulbapedia.bulbagarden.net/wiki/Runerigus,58,95,145,30,50,105,483
868,Milcery,https://bulbapedia.bulbagarden.net/wiki/Milcery,45,40,40,34,50,61,270
869,Alcremie,https://bulbapedia.bulbagarden.net/wiki/Alcremie,65,60,75,64,110,121,495
870,Falinks,https://bulbapedia.bulbagarden.net/wiki/Falinks,65,100,100,75,70,60,470
870,Falinks Mega Falinks,https://bulbapedia.bulbagarden.net/wiki/Falinks_Mega_Falinks,65,135,135,100,70,65,570
871,Pincurchin,https://bulbapedia.bulbagarden.net/wiki/Pincurchin,48,101,95,15,91,85,435
872,Snom,https://bulbapedia.bulbagarden.net/wiki/Snom,30,25,35,20,45,30,185
873,Frosmoth,https://bulbapedia.bulbagarden.net/wiki/Frosmoth,70,65,60,65,125,90,475
874,Stonjourner,https://bulbapedia.bulbagarden.net/wiki/Stonjourner,100,125,135,70,20,20,470
875,Eiscue Ice Face,https://bulbapedia.bulbagarden.net/wiki/Eiscue_Ice_Face,75,80,110,50,65,90,470
875,Eiscue Noice Face,https://bulbapedia.bulbagarden.net/wiki/Eiscue_Noice_Face,75,80,70,130,65,50,470
876,Indeedee Male,https://bulbapedia.bulbagarden.net/wiki/Indeedee_Male,60,65,55,95,105,95,475
876,Indeedee Female,https://bulbapedia.bulbagarden.net/wiki/Indeedee_Female,70,55,65,85,95,105,475
877,Morpeko,https://bulbapedia.bulbagarden.net/wiki/Morpeko,58,95,58,97,70,58,436
878,Cufant,https://bulbapedia.bulbagarden.net/wiki/Cufant,72,80,49,40,40,49,330
879,Copperajah,https://bulbapedia.bulbagarden.net/wiki/Copperajah,122,130,69,30,80,69,500
880,Dracozolt,https://bulbapedia.bulbagarden.net/wiki/Dracozolt,90,100,90,75,80,70,505
881,Arctozolt,https://bulbapedia.bulbagarden.net/wiki/Arctozolt,90,100,90,55,90,80,505
882,Dracovish,https://bulbapedia.bulbagarden.net/wiki/Dracovish,90,90,100,75,70,80,505
883,Arctovish,https://bulbapedia.bulbagarden.net/wiki/Arctovish,90,90,100,55,80,90,505
884,Duraludon,https://bulbapedia.bulbagarden.net/wiki/Duraludon,70,95,115,85,120,50,535
885,Dreepy,https://bulbapedia.bulbagarden.net/wiki/Dreepy,28,60,30,82,40,30,270
886,Drakloak,https://bulbapedia.bulbagarden.net/wiki/Drakloak,68,80,50,102,60,50,410
887,Dragapult,https://bulbapedia.bulbagarden.net/wiki/Dragapult,88,120,75,142,100,75,600
888,Zacian Hero of Many Battles,https://bulbapedia.bulbagarden.net/wiki/Zacian_Hero_of_Many_Battles,92,120,115,138,80,115,660
888,Zacian Crowned Sword,https://bulbapedia.bulbagarden.net/wiki/Zacian_Crowned_Sword,92,150,115,148,80,115,700
889,Zamazenta Hero of Many Battles,https://bulbapedia.bulbagarden.net/wiki/Zamazenta_Hero_of_Many_Battles,92,120,115,138,80,115,660
889,Zamazenta Crowned Shield,https://bulbapedia.bulbagarden.net/wiki/Zamazenta_Crowned_Shield,92,120,140,128,80,140,700
890,Eternatus,https://bulbapedia.bulbagarden.net/wiki/Eternatus,140,85,95,130,145,95,690
890,Eternatus Eternamax,https://bulbapedia.bulbagarden.net/wiki/Eternatus_Eternamax,255,115,250,130,125,250,1125
891,Kubfu,https://bulbapedia.bulbagarden.net/wiki/Kubfu,60,90,60,72,53,50,385
892,Urshifu,https://bulbapedia.bulbagarden.net/wiki/Urshifu,100,130,100,97,63,60,550
893,Zarude,https://bulbapedia.bulbagarden.net/wiki/Zarude,105,120,105,105,70,95,600
894,Regieleki,https://bulbapedia.bulbagarden.net/wiki/Regieleki,80,100,50,200,100,50,580
895,Regidrago,https://bulbapedia.bulbagarden.net/wiki/Regidrago,200,100,50,80,100,50,580
896,Glastrier,https://bulbapedia.bulbagarden.net/wiki/Glastrier,100,145,130,30,65,110,580
897,Spectrier,https://bulbapedia.bulbagarden.net/wiki/Spectrier,100,65,60,130,145,80,580
898,Calyrex,https://bulbapedia.bulbagarden.net/wiki/Calyrex,100,80,80,80,80,80,500
898,Calyrex Ice Rider,https://bulbapedia.bulbagarden.net/wiki/Calyrex_Ice_Rider,100,165,150,50,85,130,680
898,Calyrex Shadow Rider,https://bulbapedia.bulbagarden.net/wiki/Calyrex_Shadow_Rider,100,85,80,150,165,100,680
899,Wyrdeer,https://bulbapedia.bulbagarden.net/wiki/Wyrdeer,103,105,72,65,105,75,525
900,Kleavor,https://bulbapedia.bulbagarden.net/wiki/Kleavor,70,130,95,85,45,75,500
901,Ursaluna,https://bulbapedia.bulbagarden.net/wiki/Ursaluna,130,140,105,50,45,80,550
901,Ursaluna Bloodmoon,https://bulbapedia.bulbagarden.net/wiki/Ursaluna_Bloodmoon,113,70,120,52,135,65,555
902,Basculegion Male,https://bulbapedia.bulbagarden.net/wiki/Basculegion_Male,120,112,65,78,80,75,530
902,Basculegion Female,https://bulbapedia.bulbagarden.net/wiki/Basculegion_Female,120,92,65,78,100,75,530
903,Sneasler,https://bulbapedia.bulbagarden.net/wiki/Sneasler,80,130,60,120,40,80,510
904,Overqwil,https://bulbapedia.bulbagarden.net/wiki/Overqwil,85,115,95,85,65,65,510
905,Enamorus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Enamorus_Incarnate_Forme,74,115,70,106,135,80,580
905,Enamorus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Enamorus_Therian_Forme,74,115,110,46,135,100,580
906,Sprigatito,https://bulbapedia.bulbagarden.net/wiki/Sprigatito,40,61,54,65,45,45,310
907,Floragato,https://bulbapedia.bulbagarden.net/wiki/Floragato,61,80,63,83,60,63,410
908,Meowscarada,https://bulbapedia.bulbagarden.net/wiki/Meowscarada,76,110,70,123,81,70,530
909,Fuecoco,https://bulbapedia.bulbagarden.net/wiki/Fuecoco,67,45,59,36,63,40,310
910,Crocalor,https://bulbapedia.bulbagarden.net/wiki/Crocalor,81,55,78,49,90,58,411
911,Skeledirge,https://bulbapedia.bulbagarden.net/wiki/Skeledirge,104,75,100,66,110,75,530
912,Quaxly,https://bulbapedia.bulbagarden.net/wiki/Quaxly,55,65,45,50,50,45,310
913,Quaxwell,https://bulbapedia.bulbagarden.net/wiki/Quaxwell,70,85,65,65,65,60,410
914,Quaquaval,https://bulbapedia.bulbagarden.net/wiki/Quaquaval,85,120,80,85,85,75,530
915,Lechonk,https://bulbapedia.bulbagarden.net/wiki/Lechonk,54,45,40,35,35,45,254
916,Oinkologne Male,https://bulbapedia.bulbagarden.net/wiki/Oinkologne_Male,110,100,75,65,59,80,489
916,Oinkologne Female,https://bulbapedia.bulbagarden.net/wiki/Oinkologne_Female,115,90,70,65,59,90,489
917,Tarountula,https://bulbapedia.bulbagarden.net/wiki/Tarountula,35,41,45,20,29,40,210
918,Spidops,https://bulbapedia.bulbagarden.net/wiki/Spidops,60,79,92,35,52,86,404
919,Nymble,https://bulbapedia.bulbagarden.net/wiki/Nymble,33,46,40,45,21,25,210
920,Lokix,https://bulbapedia.bulbagarden.net/wiki/Lokix,71,102,78,92,52,55,450
921,Pawmi,https://bulbapedia.bulbagarden.net/wiki/Pawmi,45,50,20,60,40,25,240
922,Pawmo,https://bulbapedia.bulbagarden.net/wiki/Pawmo,60,75,40,85,50,40,350
923,Pawmot,https://bulbapedia.bulbagarden.net/wiki/Pawmot,70,115,70,105,70,60,490
924,Tandemaus,https://bulbapedia.bulbagarden.net/wiki/Tandemaus,50,50,45,75,40,45,305
925,Maushold,https://bulbapedia.bulbagarden.net/wiki/Maushold,74,75,70,111,65,75,470
926,Fidough,https://bulbapedia.bulbagarden.net/wiki/Fidough,37,55,70,65,30,55,312
927,Dachsbun,https://bulbapedia.bulbagarden.net/wiki/Dachsbun,57,80,115,95,50,80,477
928,Smoliv,https://bulbapedia.bulbagarden.net/wiki/Smoliv,41,35,45,30,58,51,260
929,Dolliv,https://bulbapedia.bulbagarden.net/wiki/Dolliv,52,53,60,33,78,78,354
930,Arboliva,https://bulbapedia.bulbagarden.net/wiki/Arboliva,78,69,90,39,125,109,510
931,Squawkabilly,https://bulbapedia.bulbagarden.net/wiki/Squawkabilly,82,96,51,92,45,51,417
932,Nacli,https://bulbapedia.bulbagarden.net/wiki/Nacli,55,55,75,25,35,35,280
933,Naclstack,https://bulbapedia.bulbagarden.net/wiki/Naclstack,60,60,100,35,35,65,355
934,Garganacl,https://bulbapedia.bulbagarden.net/wiki/Garganacl,100,100,130,35,45,90,500
935,Charcadet,https://bulbapedia.bulbagarden.net/wiki/Charcadet,40,50,40,35,50,40,255
936,Armarouge,https://bulbapedia.bulbagarden.net/wiki/Armarouge,85,60,100,75,125,80,525
937,Ceruledge,https://bulbapedia.bulbagarden.net/wiki/Ceruledge,75,125,80,85,60,100,525
938,Tadbulb,https://bulbapedia.bulbagarden.net/wiki/Tadbulb,61,31,41,45,59,35,272
939,Bellibolt,https://bulbapedia.bulbagarden.net/wiki/Bellibolt,109,64,91,45,103,83,495
940,Wattrel,https://bulbapedia.bulbagarden.net/wiki/Wattrel,40,40,35,70,55,40,280
941,Kilowattrel,https://bulbapedia.bulbagarden.net/wiki/Kilowattrel,70,70,60,125,105,60,490
942,Maschiff,https://bulbapedia.bulbagarden.net/wiki/Maschiff,60,78,60,51,40,51,340
943,Mabosstiff,https://bulbapedia.bulbagarden.net/wiki/Mabosstiff,80,120,90,85,60,70,505
944,Shroodle,https://bulbapedia.bulbagarden.net/wiki/Shroodle,40,65,35,75,40,35,290
945,Grafaiai,https://bulbapedia.bulbagarden.net/wiki/Grafaiai,63,95,65,110,80,72,485
946,Bramblin,https://bulbapedia.bulbagarden.net/wiki/Bramblin,40,65,30,60,45,35,275
947,Brambleghast,https://bulbapedia.bulbagarden.net/wiki/Brambleghast,55,115,70,90,80,70,480
948,Toedscool,https://bulbapedia.bulbagarden.net/wiki/Toedscool,40,40,35,70,50,100,335
949,Toedscruel,https://bulbapedia.bulbagarden.net/wiki/Toedscruel,80,70,65,100,80,120,515
950,Klawf,https://bulbapedia.bulbagarden.net/wiki/Klawf,70,100,115,75,35,55,450
951,Capsakid,https://bulbapedia.bulbagarden.net/wiki/Capsakid,50,62,40,50,62,40,304
952,Scovillain,https://bulbapedia.bulbagarden.net/wiki/Scovillain,65,108,65,75,108,65,486
952,Scovillain Mega Scovillain,https://bulbapedia.bulbagarden.net/wiki/Scovillain_Mega_Scovillain,65,138,85,75,138,85,586
953,Rellor,https://bulbapedia.bulbagarden.net/wiki/Rellor,41,50,60,30,31,58,270
954,Rabsca,https://bulbapedia.bulbagarden.net/wiki/Rabsca,75,50,85,45,115,100,470
955,Flittle,https://bulbapedia.bulbagarden.net/wiki/Flittle,30,35,30,75,55,30,255
956,Espathra,https://bulbapedia.bulbagarden.net/wiki/Espathra,95,60,60,105,101,60,481
957,Tinkatink,https://bulbapedia.bulbagarden.net/wiki/Tinkatink,50,45,45,58,35,64,297
958,Tinkatuff,https://bulbapedia.bulbagarden.net/wiki/Tinkatuff,65,55,55,78,45,82,380
959,Tinkaton,https://bulbapedia.bulbagarden.net/wiki/Tinkaton,85,75,77,94,70,105,506
960,Wiglett,https://bulbapedia.bulbagarden.net/wiki/Wiglett,10,55,25,95,35,25,245
961,Wugtrio,https://bulbapedia.bulbagarden.net/wiki/Wugtrio,35,100,50,120,50,70,425
962,Bombirdier,https://bulbapedia.bulbagarden.net/wiki/Bombirdier,70,103,85,82,60,85,485
963,Finizen,https://bulbapedia.bulbagarden.net/wiki/Finizen,70,45,40,75,45,40,315
964,Palafin Zero Form,https://bulbapedia.bulbagarden.net/wiki/Palafin_Zero_Form,100,70,72,100,53,62,457
964,Palafin Hero Form,https://bulbapedia.bulbagarden.net/wiki/Palafin_Hero_Form,100,160,97,100,106,87,650
965,Varoom,https://bulbapedia.bulbagarden.net/wiki/Varoom,45,70,63,47,30,45,300
966,Revavroom,https://bulbapedia.bulbagarden.net/wiki/Revavroom,80,119,90,90,54,67,500
967,Cyclizar,https://bulbapedia.bulbagarden.net/wiki/Cyclizar,70,95,65,121,85,65,501
968,Orthworm,https://bulbapedia.bulbagarden.net/wiki/Orthworm,70,85,145,65,60,55,480
969,Glimmet,https://bulbapedia.bulbagarden.net/wiki/Glimmet,48,35,42,60,105,60,350
970,Glimmora,https://bulbapedia.bulbagarden.net/wiki/Glimmora,83,55,90,86,130,81,525
970,Glimmora Mega Glimmora,https://bulbapedia.bulbagarden.net/wiki/Glimmora_Mega_Glimmora,83,90,105,101,150,96,625
971,Greavard,https://bulbapedia.bulbagarden.net/wiki/Greavard,50,61,60,34,30,55,290
972,Houndstone,https://bulbapedia.bulbagarden.net/wiki/Houndstone,72,101,100,68,50,97,488
973,Flamigo,https://bulbapedia.bulbagarden.net/wiki/Flamigo,82,115,74,90,75,64,500
974,Cetoddle,https://bulbapedia.bulbagarden.net/wiki/Cetoddle,108,68,45,43,30,40,334
975,Cetitan,https://bulbapedia.bulbagarden.net/wiki/Cetitan,170,113,65,73,45,55,521
976,Veluza,https://bulbapedia.bulbagarden.net/wiki/Veluza,90,102,73,70,78,65,478
977,Dondozo,https://bulbapedia.bulbagarden.net/wiki/Dondozo,150,100,115,35,65,65,530
978,Tatsugiri,https://bulbapedia.bulbagarden.net/wiki/Tatsugiri,68,50,60,82,120,95,475
978,Tatsugiri Mega Tatsugiri,https://bulbapedia.bulbagarden.net/wiki/Tatsugiri_Mega_Tatsugiri,68,65,90,92,135,125,575
979,Annihilape,https://bulbapedia.bulbagarden.net/wiki/Annihilape,110,115,80,90,50,90,535
980,Clodsire,https://bulbapedia.bulbagarden.net/wiki/Clodsire,130,75,60,20,45,100,430
981,Farigiraf,https://bulbapedia.bulbagarden.net/wiki/Farigiraf,120,90,70,60,110,70,520
982,Dudunsparce,https://bulbapedia.bulbagarden.net/wiki/Dudunsparce,125,100,80,55,85,75,520
983,Kingambit,https://bulbapedia.bulbagarden.net/wiki/Kingambit,100,135,120,50,60,85,550
984,Great Tusk,https://bulbapedia.bulbagarden.net/wiki/Great_Tusk,115,131,131,87,53,53,570
985,Scream Tail,https://bulbapedia.bulbagarden.net/wiki/Scream_Tail,115,65,99,111,65,115,570
986,Brute Bonnet,https://bulbapedia.bulbagarden.net/wiki/Brute_Bonnet,111,127,99,55,79,99,570
987,Flutter Mane,https://bulbapedia.bulbagarden.net/wiki/Flutter_Mane,55,55,55,135,135,135,570
988,Slither Wing,https://bulbapedia.bulbagarden.net/wiki/Slither_Wing,85,135,79,81,85,105,570
989,Sandy Shocks,https://bulbapedia.bulbagarden.net/wiki/Sandy_Shocks,85,81,97,101,121,85,570
990,Iron Treads,https://bulbapedia.bulbagarden.net/wiki/Iron_Treads,90,112,120,106,72,70,570
991,Iron Bundle,https://bulbapedia.bulbagarden.net/wiki/Iron_Bundle,56,80,114,136,124,60,570
992,Iron Hands,https://bulbapedia.bulbagarden.net/wiki/Iron_Hands,154,140,108,50,50,68,570
993,Iron Jugulis,https://bulbapedia.bulbagarden.net/wiki/Iron_Jugulis,94,80,86,108,122,80,570
994,Iron Moth,https://bulbapedia.bulbagarden.net/wiki/Iron_Moth,80,70,60,110,140,110,570
995,Iron Thorns,https://bulbapedia.bulbagarden.net/wiki/Iron_Thorns,100,134,110,72,70,84,570
996,Frigibax,https://bulbapedia.bulbagarden.net/wiki/Frigibax,65,75,45,55,35,45,320
997,Arctibax,https://bulbapedia.bulbagarden.net/wiki/Arctibax,90,95,66,62,45,65,423
998,Baxcalibur,https://bulbapedia.bulbagarden.net/wiki/Baxcalibur,115,145,92,87,75,86,600
998,Baxcalibur Mega Baxcalibur,https://bulbapedia.bulbagarden.net/wiki/Baxcalibur_Mega_Baxcalibur,115,175,117,87,105,101,700
999,Gimmighoul Chest Form,https://bulbapedia.bulbagarden.net/wiki/Gimmighoul_Chest_Form,45,30,70,10,75,70,300
999,Gimmighoul Roaming Form,https://bulbapedia.bulbagarden.net/wiki/Gimmighoul_Roaming_Form,45,30,25,80,75,45,300
1000,Gholdengo,https://bulbapedia.bulbagarden.net/wiki/Gholdengo,87,60,95,84,133,91,550
1001,Wo-Chien,https://bulbapedia.bulbagarden.net/wiki/Wo-Chien,85,85,100,70,95,135,570
1002,Chien-Pao,https://bulbapedia.bulbagarden.net/wiki/Chien-Pao,80,120,80,135,90,65,570
1003,Ting-Lu,https://bulbapedia.bulbagarden.net/wiki/Ting-Lu,155,110,125,45,55,80,570
1004,Chi-Yu,https://bulbapedia.bulbagarden.net/wiki/Chi-Yu,55,80,80,100,135,120,570
1005,Roaring Moon,https://bulbapedia.bulbagarden.net/wiki/Roaring_Moon,105,139,71,119,55,101,590
1006,Iron Valiant,https://bulbapedia.bulbagarden.net/wiki/Iron_Valiant,74,130,90,116,120,60,590
1007,Koraidon,https://bulbapedia.bulbagarden.net/wiki/Koraidon,100,135,115,135,85,100,670
1008,Miraidon,https://bulbapedia.bulbagarden.net/wiki/Miraidon,100,85,100,135,135,115,670
1009,Walking Wake,https://bulbapedia.bulbagarden.net/wiki/Walking_Wake,99,83,91,109,125,83,590
1010,Iron Leaves,https://bulbapedia.bulbagarden.net/wiki/Iron_Leaves,90,130,88,104,70,108,590
1011,Dipplin,https://bulbapedia.bulbagarden.net/wiki/Dipplin,80,80,110,40,95,80,485
1012,Poltchageist,https://bulbapedia.bulbagarden.net/wiki/Poltchageist,40,45,45,50,74,54,308
1013,Sinistcha,https://bulbapedia.bulbagarden.net/wiki/Sinistcha,71,60,106,70,121,80,508
1014,Okidogi,https://bulbapedia.bulbagarden.net/wiki/Okidogi,88,128,115,80,58,86,555
1015,Munkidori,https://bulbapedia.bulbagarden.net/wiki/Munkidori,88,75,66,106,130,90,555
1016,Fezandipiti,https://bulbapedia.bulbagarden.net/wiki/Fezandipiti,88,91,82,99,70,125,555
1017,Ogerpon,https://bulbapedia.bulbagarden.net/wiki/Ogerpon,80,120,84,110,60,96,550
1018,Archaludon,https://bulbapedia.bulbagarden.net/wiki/Archaludon,90,105,130,85,125,65,600
1019,Hydrapple,https://bulbapedia.bulbagarden.net/wiki/Hydrapple,106,80,110,44,120,80,540
1020,Gouging Fire,https://bulbapedia.bulbagarden.net/wiki/Gouging_Fire,105,115,121,91,65,93,590
1021,Raging Bolt,https://bulbapedia.bulbagarden.net/wiki/Raging_Bolt,125,73,91,75,137,89,590
1022,Iron Boulder,https://bulbapedia.bulbagarden.net/wiki/Iron_Boulder,90,120,80,124,68,108,590
1023,Iron Crown,https://bulbapedia.bulbagarden.net/wiki/Iron_Crown,90,72,100,98,122,108,590
1024,Terapagos Normal Form,https://bulbapedia.bulbagarden.net/wiki/Terapagos_Normal_Form,90,65,85,60,65,85,450
1024,Terapagos Terastal Form,https://bulbapedia.bulbagarden.net/wiki/Terapagos_Terastal_Form,95,95,110,85,105,110,600
1024,Terapagos Stellar Form,https://bulbapedia.bulbagarden.net/wiki/Terapagos_Stellar_Form,160,105,110,85,130,110,700
1025,Pecharunt,https://bulbapedia.bulbagarden.net/wiki/Pecharunt,88,88,160,88,88,88,600
